,kind,date,new_col
1696,,,2146.45272483796
1697,,,1194.708714401102
1698,,,1632.0741526300455
1699,,,1634.8703115894089
1700,,,1150.202755776308
1701,,,134.42714931807828
1702,,,1527.194163468326
1703,,,957.8454493152559
1704,,,1101.5367620080735
1705,,,1449.1296230050343
1706,,,903.6187389850359
1707,,,1832.9803215444815
1708,,,1284.7290777249427
1709,,,1128.772904229682
1710,,,168.3102451321131
1711,,,1192.612965529764
1712,,,2064.655966721904
1713,,,2208.23436764666
1714,,,1123.6079648458983
1715,,,1091.3084177992325
1716,,,152.64765851673621
1717,,,2148.9623652269834
1718,,,2917.623319747064
1719,,,127.44625957295574
1720,,,1263.20051858066
1721,,,1436.0112874488457
1722,,,2017.4246732722604
1723,,,144.9247965496716
1724,,,3100.521482313499
1725,,,1970.0053944908507
1726,,,1439.3241840586684
1727,,,1541.0280743208637
1728,,,4380.205235692569
1729,,,1439.3241840586684
1730,,,1019.4622552053195
1731,,,2427.47090810369
1732,,,989.5529702793693
1733,,,2504.7643596618036
1734,,,2388.786345245984
1735,,,1202.8007493229595
1736,,,152.64765851673621
1737,,,2208.23436764666
1738,,,1863.7723409391651
1739,,,175.63231053140393
1740,,,144.9247965496716
1741,,,1451.0629463372945
1742,,,903.6187389850359
1743,,,175.63231053140393
1744,,,1773.2085176219125
1745,,,1632.0741526300455
1746,,,144.9247965496716
1747,,,1032.4804833265591
1748,,,1374.3208230658004
1749,,,2201.122051184183
1750,,,1516.8991446544069
1751,,,1426.813530268683
1752,,,2680.6074328689056
1753,,,175.63231053140393
1754,,,1031.0761006778512
1755,,,1708.4655672842505
1756,,,1081.2858157293413
1757,,,1074.9888693621115
1758,,,142.72423461110247
1759,,,142.72423461110247
1760,,,163.14530574832955
1761,,,881.7906312559468
1762,,,1366.0284357864862
1763,,,2783.5323120431513
1764,,,920.6405147436984
1765,,,1314.732490828323
1766,,,1899.0674306379926
1767,,,14354.145668825335
1768,,,2417.3792900551834
1769,,,1774.9708028962461
1770,,,1558.911854920442
1771,,,1461.83017813873
1772,,,922.1772205925382
1773,,,903.6187389850359
1774,,,1154.2651014169473
1775,,,1736.223485597464
1776,,,1516.8991446544069
1777,,,1774.9708028962461
1778,,,175.63231053140393
1779,,,1503.1021902601835
1780,,,2697.610745271636
1781,,,175.63231053140393
1782,,,175.63231053140393
1783,,,4331.73701224825
1784,,,130.2372298280281
1785,,,175.63231053140393
1786,,,152.64765851673621
1787,,,920.6405147436984
1788,,,881.7906312559468
1789,,,1078.9401701342322
1790,,,1120.163811807636
1791,,,135.75919477593
1792,,,1516.8991446544069
1793,,,1284.7290777249427
1794,,,231.30580367528052
1795,,,2034.6153608610493
1796,,,2695.0600022257327
1797,,,2064.655966721904
1798,,,163.14530574832955
1799,,,1420.43885170234
1800,,,1842.1841190291304
1801,,,1257.4711839473619
1802,,,231.30580367528052
1803,,,2220.490341006504
1804,,,1832.9803215444815
1805,,,2457.454128837574
1806,,,142.72423461110247
1807,,,134.42714931807828
1808,,,1358.5113925311823
1809,,,1554.246061519965
1810,,,1953.3048962481764
1811,,,163.14530574832955
1812,,,1350.580763035846
1813,,,1342.989535332551
1814,,,1276.2635405022052
1815,,,1861.0532249654575
1816,,,2797.4764870803215
1817,,,903.6187389850359
1818,,,134.42714931807828
1819,,,1075.7102133961778
1820,,,2006.4222968508332
1821,,,1019.3182786135859
1822,,,1561.169606861052
1823,,,2045.148436843778
1824,,,1122.398490700565
1825,,,175.63231053140393
1826,,,1953.3048962481764
1827,,,949.0453095859918
1828,,,1081.2858157293413
1829,,,1040.8971523334064
1830,,,1736.223485597464
1831,,,1459.2385397031771
1832,,,142.72423461110247
1833,,,1629.5432618571776
1834,,,2208.23436764666
1835,,,1432.3313029675867
1836,,,1774.9708028962461
1837,,,1440.2112819846325
1838,,,1655.4902333590792
1839,,,3297.1500299983863
1840,,,986.4339497431832
1841,,,1682.92253463991
1842,,,986.4339497431832
1843,,,152.64765851673621
1844,,,134.42714931807828
1845,,,987.8405682840779
1846,,,1657.3212184781057
1847,,,1041.728707302294
1848,,,2257.487576303975
1849,,,1663.6887672153334
1850,,,1477.7463708323892
1851,,,196.02716251990046
1852,,,134.42714931807828
1853,,,2394.469409294705
1854,,,920.6405147436984
1855,,,2017.4246732722604
1856,,,1019.4622552053195
1857,,,2680.6074328689056
1858,,,2519.2169290186307
1859,,,2064.655966721904
1860,,,2007.6934472917349
1861,,,1264.077644627463
1862,,,1506.4501762820796
1863,,,2441.2662787091394
1864,,,142.72423461110247
1865,,,175.63231053140393
1866,,,2441.2662787091394
1867,,,1583.2054694698759
1868,,,1111.0542890065608
1869,,,2571.2881792147073
1870,,,1774.9708028962461
1871,,,175.63231053140393
1872,,,144.9247965496716
1873,,,1935.0843870495185
1874,,,1194.708714401102
1875,,,1961.8867823096812
1876,,,2064.655966721904
1877,,,1267.9259758467404
1878,,,949.0453095859918
1879,,,1420.43885170234
1880,,,1754.9880084232545
1881,,,1663.8015620585334
1882,,,1454.317851578685
1883,,,903.6187389850359
1884,,,201.192101903684
1885,,,260.2572992032354
1886,,,1461.83017813873
1887,,,1260.2570107987312
1888,,,1681.8132105102923
1889,,,1722.137668957799
1890,,,2148.9623652269834
1891,,,2146.45272483796
1892,,,1662.473316127825
1893,,,134.42714931807828
1894,,,1283.0389563602178
1895,,,165.1346632998106
1896,,,84.40957681302797
1897,,,142.72423461110247
1898,,,2064.655966721904
1899,,,970.072802081516
1900,,,943.7362537865934
1901,,,1899.0674306379926
1902,,,1436.4453814058138
1903,,,270.7549464348287
1904,,,134.42714931807828
1905,,,3150.9261418050455
1906,,,2148.9623652269834
1907,,,175.63231053140393
1908,,,3134.2992898905345
1909,,,1632.0741526300455
1910,,,2833.7860541803825
1911,,,1342.989535332551
1912,,,152.64765851673621
1913,,,2394.469409294705
1914,,,839.2752591920672
1915,,,152.64765851673621
1916,,,2394.469409294705
1917,,,1422.9925238301332
1918,,,99.75826008269092
1919,,,1486.4927538586828
1920,,,1284.7290777249427
1921,,,163.14530574832955
1922,,,2679.66034921021
1923,,,1459.2385397031771
1924,,,1871.5818926049508
1925,,,1563.365141107251
1926,,,1365.8541671183648
1927,,,130.46577406442324
1928,,,1612.7132852783488
1929,,,325.1653623506827
1930,,,1461.83017813873
1931,,,1647.2071304479282
1932,,,144.9247965496716
1933,,,175.63231053140393
1934,,,165.1346632998106
1935,,,1202.8007493229595
1936,,,2550.274722606519
1937,,,1477.7463708323892
1938,,,152.64765851673621
1939,,,2504.7643596618036
1940,,,1648.9496984430868
1941,,,175.63231053140393
1942,,,2393.8010157018816
1943,,,3059.6074728809267
1944,,,1577.9781520616007
1945,,,152.64765851673621
1946,,,1480.8473144571503
1947,,,137.96797450559407
1948,,,1789.4233722530726
1949,,,152.64765851673621
1950,,,922.1772205925382
1951,,,1205.8465948828775
1952,,,1621.407189474231
1953,,,195.35753821488385
1954,,,2259.7975477280834
1955,,,1751.058195450796
1956,,,1221.618504798217
1957,,,1032.4171325691716
1958,,,3219.558000416628
1959,,,1459.2385397031771
1960,,,2198.481879161304
1961,,,1725.3127788908541
1962,,,3082.266765500278
1963,,,1030.13784797526
1964,,,1662.473316127825
1965,,,1487.5297545136777
1966,,,163.14530574832955
1967,,,2563.644229934139
1968,,,2259.7975477280834
1969,,,1453.8598621118695
1970,,,142.72423461110247
1971,,,152.64765851673621
1972,,,1682.92253463991
1973,,,168.3102451321131
1974,,,1500.9672778846157
1975,,,2173.001676613496
1976,,,1574.697966722672
1977,,,4153.254813474439
1978,,,1284.7290777249427
1979,,,2393.8010157018816
1980,,,1541.0049308518364
1981,,,142.72423461110247
1982,,,134.42714931807828
1983,,,1750.6760549542905
1984,,,1518.5174340958724
1985,,,1638.0466713949822
1986,,,2680.6074328689056
1987,,,1472.963566174629
1988,,,1339.9529109236798
1989,,,1899.0674306379926
1990,,,134.42714931807828
1991,,,3059.6074728809267
1992,,,227.53317305334923
1993,,,152.64765851673621
1994,,,165.1346632998106
1995,,,175.63231053140393
1996,,,986.4339497431832
1997,,,2064.655966721904
1998,,,1101.5367620080735
1999,,,1678.2541314153598
2000,,,175.63231053140393
2001,,,2148.9623652269834
2002,,,2058.211463057483
2003,,,1284.7290777249427
2004,,,130.46577406442324
2005,,,1594.2850662796639
2006,,,1899.0674306379926
2007,,,2146.45272483796
2008,,,1536.4181409887226
2009,,,1284.7290777249427
2010,,,1358.4607420528919
2011,,,1002.440479446657
2012,,,175.63231053140393
2013,,,1378.4320212227829
2014,,,2058.211463057483
2015,,,143.24554530715076
2016,,,1647.2071304479282
2017,,,2504.7643596618036
2018,,,1558.911854920442
2019,,,1152.5914799815837
2020,,,1019.1193916245415
2021,,,175.63231053140393
2022,,,163.14530574832955
2023,,,1226.840060709472
2024,,,175.63231053140393
2025,,,1561.4355444675552
2026,,,1497.2962317774932
2027,,,1453.8598621118695
2028,,,1536.4181409887226
2029,,,3100.521482313499
2030,,,1350.580763035846
2031,,,1536.4181409887226
2032,,,2885.13787318579
2033,,,99.75826008269092
2034,,,175.63231053140393
2035,,,1506.4150868700062
2036,,,1436.0112874488457
2037,,,999.7316906878133
2038,,,964.6058420140942
2039,,,1192.612965529764
2040,,,99.75826008269092
2041,,,144.9247965496716
2042,,,1536.4181409887226
2043,,,1841.4085902811507
2044,,,165.1346632998106
2045,,,175.63231053140393
2046,,,152.64765851673621
2047,,,1654.8223466694735
2048,,,2220.490341006504
2049,,,4380.205235692569
2050,,,314.6677151190894
2051,,,1480.8473144571503
2052,,,152.64765851673621
2053,,,1634.8703115894089
2054,,,165.1346632998106
2055,,,144.9247965496716
2056,,,1261.412122301181
2057,,,1832.2224257604337
2058,,,1194.708714401102
2059,,,2760.8987619764
2060,,,1284.7290777249427
2061,,,1527.194163468326
2062,,,1235.4836011928726
2063,,,165.1346632998106
2064,,,2393.8010157018816
2065,,,175.63231053140393
2066,,,216.88671385250302
2067,,,175.63231053140393
2068,,,1899.0674306379926
2069,,,1002.440479446657
2070,,,2783.5323120431513
2071,,,1557.0114605553104
2072,,,163.14530574832955
2073,,,2208.23436764666
2074,,,168.1301100902331
2075,,,2208.23436764666
2076,,,270.7549464348287
2077,,,1392.2350118646211
2078,,,163.14530574832955
2079,,,2208.23436764666
2080,,,152.64765851673621
2081,,,1366.0284357864862
2082,,,1194.708714401102
2083,,,1722.137668957799
2084,,,1283.8357272892706
2085,,,1563.365141107251
2086,,,165.1346632998106
2087,,,3100.521482313499
2088,,,3222.8290383178255
2089,,,2064.655966721904
2090,,,144.9247965496716
2091,,,1927.362248438052
2092,,,1505.55622852267
2093,,,932.0235338273293
2094,,,1850.198747477823
2095,,,2835.434920104448
2096,,,1886.4133264081388
2097,,,1264.077644627463
2098,,,1417.1325122092253
2099,,,152.64765851673621
2100,,,1428.6536969663118
2101,,,903.6187389850359
2102,,,152.64765851673621
2103,,,1081.2858157293413
2104,,,1075.5366139845855
2105,,,1056.643873090707
2106,,,168.3102451321131
2107,,,140.64329123577687
2108,,,2548.102931553288
2109,,,1150.202755776308
2110,,,4331.73701224825
2111,,,2208.23436764666
2112,,,911.3408775965021
2113,,,1441.0750075433193
2114,,,1896.2563759283018
2115,,,1527.194163468326
2116,,,2092.271541376207
2117,,,1284.7290777249427
2118,,,936.503067855439
2119,,,1067.9880747847112
2120,,,3250.007659370949
2121,,,1380.933488946211
2122,,,1487.5297545136777
2123,,,881.2498015287488
2124,,,922.1772205925382
2125,,,2618.4723465846605
2126,,,1558.911854920442
2127,,,2833.7860541803825
2128,,,2017.7544030389201
2129,,,1802.7211131977026
2130,,,2501.799961224967
2131,,,175.63231053140393
2132,,,134.42714931807828
2133,,,975.7274320594064
2134,,,1774.9708028962461
2135,,,1260.2570107987312
2136,,,3059.6074728809267
2137,,,99.75826008269092
2138,,,134.42714931807828
2139,,,2208.23436764666
2140,,,1712.4781718237177
2141,,,134.42714931807828
2142,,,1284.7290777249427
2143,,,2116.1160548603516
2144,,,157.81259790051976
2145,,,152.64765851673621
2146,,,1527.194163468326
2147,,,1202.8007493229595
2148,,,903.6187389850359
2149,,,1194.708714401102
2150,,,1662.543007914482
2151,,,1953.3048962481764
2152,,,1264.077644627463
2153,,,4113.707057114279
2154,,,168.3102451321131
2155,,,2017.4246732722604
2156,,,130.46577406442324
2157,,,932.0235338273293
2158,,,168.3102451321131
2159,,,2362.5511734046618
2160,,,1560.5461768505245
2161,,,1869.3093758097734
2162,,,1899.0674306379926
2163,,,175.63231053140393
2164,,,2047.195721186969
2165,,,1366.4408440487546
2166,,,1211.011534266661
2167,,,1047.3367134938749
2168,,,1935.0843870495185
2169,,,117.97876928134885
2170,,,1632.0741526300455
2171,,,1260.2570107987312
2172,,,1123.6079648458983
2173,,,1263.20051858066
2174,,,165.1346632998106
2175,,,1015.0046841495453
2176,,,1194.708714401102
2177,,,1019.4622552053195
2178,,,152.64765851673621
2179,,,3100.521482313499
2180,,,1632.0741526300455
2181,,,1283.8357272892706
2182,,,134.42714931807828
2183,,,1871.5818926049508
2184,,,3059.6074728809267
2185,,,2417.3792900551834
2186,,,901.3840600921068
2187,,,1505.0005849878949
2188,,,99.75826008269092
2189,,,1194.708714401102
2190,,,168.3102451321131
2191,,,2061.750253221204
2192,,,1590.1920796340894
2193,,,163.14530574832955
2194,,,2254.1602334083123
2195,,,1617.9653903239018
2196,,,144.9247965496716
2197,,,1046.1462258591137
2198,,,175.63231053140393
2199,,,1194.708714401102
2200,,,2784.506677015366
2201,,,134.42714931807828
2202,,,1535.738230390753
2203,,,1500.9672778846157
2204,,,2712.0785153226107
2205,,,910.1954260982402
2206,,,1101.5367620080735
2207,,,1018.1305564399972
2208,,,1129.9321873622323
2209,,,2693.1982119093514
2210,,,2393.8010157018816
2211,,,175.63231053140393
2212,,,1150.202755776308
2213,,,934.9537943181838
2214,,,1151.7143539347805
2215,,,1283.8357272892706
2216,,,839.2752591920672
2217,,,163.14530574832955
2218,,,1358.4607420528919
2219,,,325.1653623506827
2220,,,2893.827734129325
2221,,,130.46577406442324
2222,,,1026.841530236008
2223,,,157.81259790051976
2224,,,2366.988146906609
2225,,,165.1346632998106
2226,,,1754.9880084232545
2227,,,163.14530574832955
2228,,,11288.73781534321
2229,,,1002.440479446657
2230,,,1139.5570626545689
2231,,,1819.817316247005
2232,,,915.3603654820238
2233,,,191.63884023487773
2234,,,1827.5394548584716
2235,,,1436.4453814058138
2236,,,84.40957681302797
2237,,,1129.9321873622323
2238,,,1150.202755776308
2239,,,1377.558377298353
2240,,,1630.9213813762017
2241,,,1448.169886406886
2242,,,163.14530574832955
2243,,,1283.0389563602178
2244,,,2047.8240159859185
2245,,,2794.9501063771104
2246,,,1284.7290777249427
2247,,,1205.8465948828775
2248,,,2050.551572994846
2249,,,1267.9259758467404
2250,,,1894.6574835653016
2251,,,175.63231053140393
2252,,,1634.8703115894089
2253,,,929.7888549344002
2254,,,1570.455770729111
2255,,,2017.4246732722604
2256,,,134.42714931807828
2257,,,987.3182913864404
2258,,,144.9247965496716
2259,,,1708.4655672842505
2260,,,175.63231053140393
2261,,,999.7316906878133
2262,,,163.14530574832955
2263,,,175.63231053140393
2264,,,2148.9623652269834
2265,,,2050.551572994846
2266,,,201.192101903684
2267,,,903.6187389850359
2268,,,932.0235338273293
2269,,,1527.194163468326
2270,,,1186.2308007989996
2271,,,2049.7125829304982
2272,,,142.72423461110247
2273,,,1075.7102133961778
2274,,,1073.1530141684948
2275,,,191.10439426587257
2276,,,1876.8894945863033
2277,,,1025.2227345344304
2278,,,1420.43885170234
2279,,,2852.033791051037
2280,,,1949.9133688888212
2281,,,1078.9401701342322
2282,,,3418.000644740945
2283,,,152.64765851673621
2284,,,134.42714931807828
2285,,,1122.398490700565
2286,,,175.63231053140393
2287,,,1436.0112874488457
2288,,,1950.6635002275823
2289,,,134.42714931807828
2290,,,2254.1602334083123
2291,,,1603.2252179096608
2292,,,2182.6322576287916
2293,,,2017.4246732722604
2294,,,163.14530574832955
2295,,,1569.5815215575171
2296,,,1632.0741526300455
2297,,,1037.440600756687
2298,,,144.9247965496716
2299,,,1541.0049308518364
2300,,,1413.5109996753201
2301,,,2146.45272483796
2302,,,2252.817122720049
2303,,,1043.963386195223
2304,,,1420.43885170234
2305,,,1774.9708028962461
2306,,,1124.7820905166557
2307,,,2534.4366139887193
2308,,,1828.6945663609213
2309,,,1366.339076777898
2310,,,2896.1744519920835
2311,,,175.63231053140393
2312,,,3230.198745775572
2313,,,1930.652498748105
2314,,,1509.2521092994436
2315,,,1536.4181409887226
2316,,,2742.7164774299617
2317,,,144.9488642507166
2318,,,163.14530574832955
2319,,,2417.3792900551834
2320,,,2058.211463057483
2321,,,117.97876928134885
2322,,,1032.4171325691716
2323,,,932.0235338273293
2324,,,165.1346632998106
2325,,,1722.137668957799
2326,,,1284.7290777249427
2327,,,142.72423461110247
2328,,,144.9247965496716
2329,,,1235.4836011928726
2330,,,1407.5515661849681
2331,,,11232.060064431314
2332,,,2393.8010157018816
2333,,,2993.86988687855
2334,,,2711.418721108009
2335,,,1949.9133688888212
2336,,,1194.6715046796885
2337,,,3100.521482313499
2338,,,953.1950029145867
2339,,,1425.6560222741507
2340,,,1428.3556785283024
2341,,,1358.4607420528919
2342,,,1002.440479446657
2343,,,1545.764096955414
2344,,,3180.861968255901
2345,,,1817.80692171237
2346,,,152.64765851673621
2347,,,175.63231053140393
2348,,,1264.077644627463
2349,,,1536.188478619495
2350,,,2050.551572994846
2351,,,1561.169606861052
2352,,,142.72423461110247
2353,,,2394.469409294705
2354,,,2171.6216578463345
2355,,,2441.2662787091394
2356,,,2369.9481786640586
2357,,,1774.9708028962461
2358,,,920.6405147436984
2359,,,1631.8584471782654
2360,,,1832.9803215444815
2361,,,903.6187389850359
2362,,,2245.737406854564
2363,,,1820.898576726897
2364,,,2680.6074328689056
2365,,,191.10439426587257
2366,,,204.13602020086074
2367,,,1924.3144964860528
2368,,,165.1346632998106
2369,,,1953.3048962481764
2370,,,984.1992708502542
2371,,,1192.612965529764
2372,,,1002.440479446657
2373,,,1541.0049308518364
2374,,,175.63231053140393
2375,,,140.64329123577687
2376,,,1101.5367620080735
2377,,,1129.9321873622323
2378,,,1793.3997889149698
2379,,,1284.7290777249427
2380,,,2220.490341006504
2381,,,936.0141151751271
2382,,,3150.9261418050455
2383,,,1600.434985318924
2384,,,1436.0112874488457
2385,,,1284.7290777249427
2386,,,3302.079347998583
2387,,,2287.9177913104254
2388,,,175.63231053140393
2389,,,1236.4706417247678
2390,,,2146.45272483796
2391,,,3150.9261418050455
2392,,,2047.195721186969
2393,,,922.1772205925382
2394,,,130.46577406442324
2395,,,1284.7290777249427
2396,,,1537.7325304032452
2397,,,1284.7290777249427
2398,,,144.9247965496716
2399,,,134.42714931807828
2400,,,1736.223485597464
2401,,,157.81259790051976
2402,,,1284.7290777249427
2403,,,1177.4418000405842
2404,,,1536.188478619495
2405,,,1150.2893850905616
2406,,,1019.6402007436668
2407,,,1750.6760549542905
2408,,,2943.718594729585
2409,,,1773.2271308372754
2410,,,1509.2521092994436
2411,,,1500.9672778846157
2412,,,2220.490341006504
2413,,,2988.407302781338
2414,,,175.63231053140393
2415,,,1284.7290777249427
2416,,,2049.7125829304982
2417,,,1477.7463708323892
2418,,,165.1346632998106
2419,,,1264.077644627463
2420,,,163.14530574832955
2421,,,252.53443723617073
2422,,,2171.6216578463345
2423,,,152.64765851673621
2424,,,1477.5344178473276
2425,,,1079.0262344503049
2426,,,2185.235016556148
2427,,,175.63231053140393
2428,,,1970.698185038062
2429,,,142.72423461110247
2430,,,2742.7164774299617
2431,,,4153.254813474439
2432,,,2262.3701400939644
2433,,,3264.460228727776
2434,,,1527.194163468326
2435,,,175.63231053140393
2436,,,134.42714931807828
2437,,,1916.5923578745862
2438,,,992.4832307702239
2439,,,1536.4181409887226
2440,,,964.6058420140942
2441,,,1577.9781520616007
2442,,,134.42714931807828
2443,,,201.192101903684
2444,,,920.6405147436984
2445,,,1078.9401701342322
2446,,,2504.7643596618036
2447,,,191.63884023487773
2448,,,142.72423461110247
2449,,,144.9247965496716
2450,,,1453.8598621118695
2451,,,2917.623319747064
2452,,,1828.4062075328195
2453,,,175.63231053140393
2454,,,144.9247965496716
2455,,,275.91988581861233
2456,,,1487.1726644566525
2457,,,964.6058420140942
2458,,,2263.5252515964144
2459,,,175.63231053140393
2460,,,2201.122051184183
2461,,,3100.521482313499
2462,,,168.3102451321131
2463,,,1420.43885170234
2464,,,1202.8007493229595
2465,,,165.1346632998106
2466,,,165.1346632998106
2467,,,1474.6973954178902
2468,,,1212.098152610431
2469,,,2522.121099535657
2470,,,130.46577406442324
2471,,,314.6677151190894
2472,,,144.9247965496716
2473,,,134.42714931807828
2474,,,2896.1744519920835
2475,,,1147.3507239728308
2476,,,1114.9557081311495
2477,,,2352.9719982981296
2478,,,1541.0280743208637
2479,,,175.63231053140393
2480,,,1079.0262344503049
2481,,,1663.8015620585334
2482,,,1561.169606861052
2483,,,2184.017670410784
2484,,,1679.0851288856957
2485,,,175.63231053140393
2486,,,3100.521482313499
2487,,,2049.7125829304982
2488,,,1392.2350118646211
2489,,,1284.7290777249427
2490,,,142.72423461110247
2491,,,1379.326650630056
2492,,,1235.4836011928726
2493,,,1518.5174340958724
2494,,,1474.6973954178902
2495,,,1041.728707302294
2496,,,175.63231053140393
2497,,,1008.5232245149051
2498,,,2568.9010321144133
2499,,,1002.440479446657
2500,,,1632.0741526300455
2501,,,152.64765851673621
2502,,,965.2297848278131
2503,,,1284.7290777249427
2504,,,165.1346632998106
2505,,,2220.490341006504
2506,,,2214.176893041462
2507,,,99.75826008269092
2508,,,1789.4233722530726
2509,,,1263.20051858066
2510,,,1509.2521092994436
2511,,,1842.1841190291304
2512,,,1284.7290777249427
2513,,,903.6187389850359
2514,,,1875.9966087568632
2515,,,1358.4607420528919
2516,,,901.3840600921068
2517,,,135.40216921181164
2518,,,119.51892107054098
2519,,,1194.708714401102
2520,,,168.3102451321131
2521,,,1634.8703115894089
2522,,,163.14530574832955
2523,,,164.02243179513275
2524,,,168.1301100902331
2525,,,144.9247965496716
2526,,,2092.271541376207
2527,,,3100.521482313499
2528,,,2032.2968561816244
2529,,,2328.465331319673
2530,,,1474.6973954178902
2531,,,1632.0741526300455
2532,,,1998.1212324607861
2533,,,2050.551572994846
2534,,,227.53317305334923
2535,,,165.1346632998106
2536,,,2583.7930504624765
2537,,,2451.326101966768
2538,,,165.1346632998106
2539,,,1401.8628166194253
2540,,,2917.623319747064
2541,,,2504.1855857594087
2542,,,175.63231053140393
2543,,,1081.2858157293413
2544,,,1575.4754315124073
2545,,,3374.289389576256
2546,,,954.3049190491822
2547,,,2393.8010157018816
2548,,,134.42714931807828
2549,,,1891.345292026526
2550,,,163.14530574832955
2551,,,175.63231053140393
2552,,,2555.825070164754
2553,,,275.91988581861233
2554,,,1128.772904229682
2555,,,1770.8868733346183
2556,,,1366.0284357864862
2557,,,2220.490341006504
2558,,,1041.728707302294
2559,,,2208.23436764666
2560,,,1778.6062948621022
2561,,,2686.0973819438254
2562,,,1002.440479446657
2563,,,99.75826008269092
2564,,,165.1346632998106
2565,,,2104.2348174114077
2566,,,2216.9160285768394
2567,,,1002.440479446657
2568,,,953.4456829233515
2569,,,1859.113300995186
2570,,,2058.211463057483
2571,,,1110.4140121219898
2572,,,1546.864640768698
2573,,,839.2752591920672
2574,,,1998.1212324607861
2575,,,1369.1760992073355
2576,,,1876.8894945863033
2577,,,2208.23436764666
2578,,,1002.440479446657
2579,,,1169.7620818189305
2580,,,3100.521482313499
2581,,,142.72423461110247
2582,,,2148.9623652269834
2583,,,1583.6127988629619
2584,,,142.72423461110247
2585,,,1150.2893850905616
2586,,,937.1884732111129
2587,,,3077.4668326900673
2588,,,1032.4171325691716
2589,,,1634.8703115894089
2590,,,1663.8015620585334
2591,,,1392.2350118646211
2592,,,1497.695212589927
2593,,,1350.7987291577806
2594,,,152.64765851673621
2595,,,901.3840600921068
2596,,,2176.357766442232
2597,,,1075.7102133961778
2598,,,1592.9415530406156
2599,,,11288.73781534321
2600,,,986.4339497431832
2601,,,932.0235338273293
2602,,,1541.0049308518364
2603,,,2618.4723465846605
2604,,,932.0235338273293
2605,,,216.88671385250302
2606,,,165.1346632998106
2607,,,1439.3241840586684
2608,,,1319.6040867501094
2609,,,157.81259790051976
2610,,,1194.708714401102
2611,,,2441.2662787091394
2612,,,929.7888549344002
2613,,,1492.9760447490219
2614,,,1541.0049308518364
2615,,,1257.4711839473619
2616,,,1871.5818926049508
2617,,,3059.6074728809267
2618,,,1861.0532249654575
2619,,,2058.211463057483
2620,,,142.72423461110247
2621,,,1899.0674306379926
2622,,,152.64765851673621
2623,,,1475.336664989177
2624,,,2893.827734129325
2625,,,142.72423461110247
2626,,,1930.652498748105
2627,,,117.97876928134885
2628,,,1048.609185124086
2629,,,2896.1744519920835
2630,,,1177.4418000405842
2631,,,1417.1325122092253
2632,,,152.64765851673621
2633,,,2004.9385848767704
2634,,,1392.2350118646211
2635,,,144.9247965496716
2636,,,1123.6079648458983
2637,,,1631.8584471782654
2638,,,152.64765851673621
2639,,,1474.6973954178902
2640,,,985.8947961052243
2641,,,102.63008601168589
2642,,,157.81259790051976
2643,,,1774.9708028962461
2644,,,1634.8703115894089
2645,,,1123.6079648458983
2646,,,269.96334398446976
2647,,,3059.6074728809267
2648,,,1594.2850662796639
2649,,,1632.0741526300455
2650,,,1486.816381817123
2651,,,1101.5367620080735
2652,,,2208.23436764666
2653,,,1454.317851578685
2654,,,1194.708714401102
2655,,,1161.0016122778802
2656,,,3302.079347998583
2657,,,1669.8664230672796
2658,,,142.72423461110247
2659,,,1101.5367620080735
2660,,,1827.5394548584716
2661,,,2222.686937003487
2662,,,1150.2893850905616
2663,,,1264.077644627463
2664,,,1019.4622552053195
2665,,,144.9247965496716
2666,,,144.9247965496716
2667,,,932.0235338273293
2668,,,2797.4764870803215
2669,,,1043.963386195223
2670,,,1886.0344619617772
2671,,,2115.536017549791
2672,,,1774.9708028962461
2673,,,1510.3323757580124
2674,,,1871.5818926049508
2675,,,1861.0532249654575
2676,,,2896.1744519920835
2677,,,1522.8075651222057
2678,,,1770.8868733346183
2679,,,2007.6934472917349
2680,,,175.63231053140393
2681,,,1392.2350118646211
2682,,,980.1184296726117
2683,,,3250.007659370949
2684,,,986.4339497431832
2685,,,270.7549464348287
2686,,,1283.0389563602178
2687,,,1451.0629463372945
2688,,,152.64765851673621
2689,,,1536.188478619495
2690,,,1560.5461768505245
2691,,,152.64765851673621
2692,,,1527.194163468326
2693,,,3297.1500299983863
2694,,,2254.1602334083123
2695,,,134.42714931807828
2696,,,2222.686937003487
2697,,,3100.521482313499
2698,,,152.64765851673621
2699,,,2259.7975477280834
2700,,,1476.048931647703
2701,,,1304.364741484447
2702,,,175.63231053140393
2703,,,1827.5394548584716
2704,,,2393.8010157018816
2705,,,1875.6900008071518
2706,,,1123.6079648458983
2707,,,1682.92253463991
2708,,,1048.6192909448728
2709,,,2079.361822026622
2710,,,2641.318136727363
2711,,,11104.490077460474
2712,,,1541.0280743208637
2713,,,1425.5105937875346
2714,,,1334.643571638286
2715,,,2388.7400445700523
2716,,,2993.86988687855
2717,,,1407.2842744122631
2718,,,1682.92253463991
2719,,,2047.195721186969
2720,,,1070.9183352755658
2721,,,2208.23436764666
2722,,,912.4959890989519
2723,,,1861.0532249654575
2724,,,2313.4681280682553
2725,,,99.75826008269092
2726,,,2148.9623652269834
2727,,,910.1954260982402
2728,,,168.3102451321131
2729,,,1501.7850389585496
2730,,,1474.6973954178902
2731,,,1032.4804833265591
2732,,,2321.02804300618
2733,,,903.6187389850359
2734,,,2146.45272483796
2735,,,2007.6934472917349
2736,,,144.9247965496716
